BPG	P2G	P3G	ADP	DHAP	E4P	F6P	FBP	GAP	NADPH	PEP	PHI	R5P	Ru5P	RuBP	S7P	SBP	Xu5P	PYR	ATP	NADP	O2	CO2_cax	CO2_cyt	ACCOA	NADH	NAD	COA	PPool
1.277265E-02	5.280601E-02	4.830603E+00	4.415533E-02	4.237002E+00	2.133437E-02	7.102120E-01	2.037482E-02	6.817812E+00	1.938251E+00	2.219220E-01	1.189430E+01	3.258761E-02	1.042050E-02	6.087261E-02	6.883043E-01	2.994295E-04	4.360169E-01	4.285768E-04	6.117647E-01	1.319282E-01	2.730000E-01	1.500000E-01	1.360000E-02	3.662581E-03	4.229508E-03	2.635700E-02	1.151397E+00	1.308373E+01
4.474116E-03	1.274293E-01	1.059737E+01	5.360379E-02	3.274791E+00	3.406324E-01	1.014309E+00	5.992177E+00	2.890327E+01	1.089426E+01	2.652101E-01	1.593497E+00	1.179709E-01	5.092640E-02	2.355585E+00	2.345972E-02	4.597863E-02	8.061918E-01	1.998636E+00	3.389995E-01	6.115652E-01	2.730000E-01	1.500000E-01	1.360000E-02	3.151575E-01	1.121599E-03	6.702763E-02	3.895502E-03	1.752847E+00
4.333185E-04	3.338668E-01	5.663103E+00	6.076624E-02	3.991848E+00	1.652723E-02	9.278970E-01	4.839915E+00	8.333411E-01	3.540147E-01	2.249965E-01	5.730059E+00	1.371309E-01	1.420403E-02	1.028379E+01	5.122850E-01	5.448441E-03	8.205841E-02	5.566621E-01	5.538972E-02	2.034261E-02	2.730000E-01	1.500000E-01	1.360000E-02	1.553827E-02	6.099639E-04	1.739649E-02	1.856178E-04	6.303065E+00
2.526010E-03	1.082332E-01	6.223274E-01	1.423136E-01	4.952058E-02	2.485556E-02	1.858248E-01	2.135112E-02	1.051982E+01	1.752789E+01	4.914035E-01	1.155419E+00	4.818376E-02	1.202527E-02	3.495990E-01	2.384561E-02	1.113833E-04	3.909503E-01	1.120709E-04	1.675504E+00	1.034579E+00	2.730000E-01	1.500000E-01	1.360000E-02	6.387260E-03	1.835329E-03	1.296615E-01	1.505482E-01	1.270961E+00
2.136261E-02	3.291211E-01	5.971122E+00	9.238665E-02	1.727404E-01	1.253567E+00	4.115935E-01	9.163708E-01	4.919063E+01	2.611664E+00	6.051941E-01	1.109013E+00	2.559333E-02	9.203576E-03	3.017181E-01	2.086938E-01	1.076812E-04	1.431292E-01	8.475657E-03	6.803760E-01	9.770348E-02	2.730000E-01	1.500000E-01	1.360000E-02	7.486221E-03	1.976839E-03	1.722234E-01	3.172749E+00	1.219914E+00
6.923115E-03	1.090334E-01	5.552140E+00	3.612133E-01	3.528770E+00	1.685572E-03	1.305764E+00	1.737989E-02	1.190822E+00	4.475945E-01	3.109499E-01	3.845044E+00	3.858759E-02	1.047270E-02	6.732260E-02	3.312942E-02	3.571970E-04	4.292203E-02	3.619088E+00	3.088148E+00	1.875176E-01	2.730000E-01	1.500000E-01	1.360000E-02	2.573020E-01	2.077412E-04	2.057712E-02	2.084512E-04	4.229548E+00
1.568001E-03	6.587871E-01	6.219536E+00	1.083992E-01	1.061075E+00	6.592417E-02	1.196010E+00	3.126428E-02	9.575194E-01	3.113803E-01	4.004086E-01	3.980345E+00	5.520650E-02	9.877357E-03	4.415022E-01	3.369140E-01	4.701739E-04	1.445043E-01	5.225814E+01	9.382485E-02	2.960928E-02	2.730000E-01	1.500000E-01	1.360000E-02	9.618319E-03	3.192916E-03	1.410660E-02	4.048363E-04	4.378380E+00
4.121170E-02	4.682159E-01	6.433951E+00	9.759839E-02	3.391694E-02	3.152226E+00	1.527216E+00	1.821538E+00	7.396651E+01	2.873638E-01	2.966407E-01	1.105931E+00	1.073397E-01	8.553105E-03	4.448331E-01	6.594625E-02	5.053330E-04	9.843866E-02	5.375657E-04	1.364830E+00	3.988946E-02	2.730000E-01	1.500000E-01	1.360000E-02	6.724024E-03	2.268181E-03	7.909129E-03	1.913412E-02	1.216524E+00
7.538103E-03	7.672079E-02	2.408833E+00	1.071828E+00	1.409472E-01	9.868036E-02	1.014006E+00	1.515928E-01	6.067769E+00	6.410771E+00	1.912767E-01	2.251952E+00	1.545120E-01	2.749415E-02	1.246670E+00	5.978517E-02	8.386407E-04	1.715599E-01	5.086725E-03	1.526140E+01	5.671065E-01	2.730000E-01	1.500000E-01	1.360000E-02	9.577329E-03	4.585927E-03	4.351901E-02	1.431428E+00	2.477147E+00
3.991480E-03	3.620999E-01	5.728251E+00	6.638234E-02	8.790094E-02	8.670523E-02	1.296380E+00	1.818799E-01	1.462785E+00	3.950245E+00	3.271619E-01	1.076876E+00	8.553525E-02	1.461197E-02	7.431928E+00	5.690160E-02	4.325166E-04	9.952206E-02	1.748907E-01	5.591301E-01	3.586130E-01	2.730000E-01	1.500000E-01	1.360000E-02	1.113495E-02	2.924112E-03	1.527445E-01	2.448964E-02	1.184564E+00
2.041371E-02	5.999840E-01	5.544597E+00	2.440542E-01	1.893698E+00	3.682113E-02	3.248949E+00	2.286010E+00	5.982097E+00	1.962826E+00	7.967688E-01	2.386672E+00	2.746489E-02	9.426740E-03	2.938000E-01	2.720173E+00	3.827049E-03	8.787798E-01	3.655913E+00	3.496564E+00	2.022584E-01	2.730000E-01	1.500000E-01	1.360000E-02	6.728143E-03	1.217765E-03	7.206637E-03	3.381942E-03	2.625339E+00
3.826909E-02	5.133631E-01	5.401117E+00	7.579890E-02	5.610116E+00	8.708952E-01	1.858233E+00	3.660740E-02	1.698722E+01	1.904294E-01	3.393576E-01	8.192634E+00	9.162195E-02	8.950029E-03	1.020669E+00	3.483168E+00	6.511865E-01	2.066847E-01	5.012842E-03	1.117261E+00	3.958762E-02	2.730000E-01	1.500000E-01	1.360000E-02	3.776356E-03	7.002560E-04	4.490023E-02	2.773339E-02	9.011897E+00
5.659673E-02	2.369008E-01	1.123289E+01	2.169574E-01	7.038548E-02	5.667898E-01	2.110350E-01	3.923787E-02	2.793745E+01	7.940366E-01	9.427326E-01	2.066490E+00	1.367336E-01	1.081904E-02	3.688402E-01	3.590954E-01	3.098665E-04	1.085891E-01	4.327066E-03	2.242784E+00	8.424018E-02	2.730000E-01	1.500000E-01	1.360000E-02	1.715864E-01	1.779467E-03	2.489474E-01	1.030775E-02	2.273139E+00
8.512333E-03	3.291054E-01	1.025974E+01	6.199413E-02	4.113355E-01	3.259387E-03	8.605381E-01	4.880789E-01	3.243457E+00	2.398015E-01	6.104122E-01	3.229780E+00	7.915667E-02	1.713185E-02	1.694251E+00	3.233199E-01	1.340759E-04	2.910421E-01	1.436437E-03	3.031888E-01	8.943159E-02	2.730000E-01	1.500000E-01	1.360000E-02	1.610443E-01	3.166425E-04	6.483805E-03	5.501431E+00	3.552758E+00
2.373430E-03	2.167428E-01	1.519335E+00	1.272206E-01	2.445185E-01	3.004663E-02	8.851414E-01	4.764342E-01	2.836571E+00	6.990858E-01	2.609138E-01	1.220165E+00	3.857461E-02	1.149167E-02	4.289498E-01	1.212324E+00	1.450040E-04	5.718191E-01	7.132103E-03	4.095152E-01	5.127422E-02	2.730000E-01	1.500000E-01	1.360000E-02	3.083146E-03	8.984690E-03	7.700616E-02	4.188815E-03	1.342182E+00
1.149703E-03	1.864019E-01	1.046945E+01	6.787831E-02	2.716519E+00	1.401127E-02	1.683771E+00	2.186291E+00	1.465288E+00	8.261625E+00	1.957259E-01	4.798539E+00	1.147193E-01	4.100988E-02	4.487033E+00	8.811607E-01	5.008395E-03	1.345752E+00	2.508537E-01	7.898553E-02	6.832644E-01	2.730000E-01	1.500000E-01	1.360000E-02	3.876503E-03	2.983364E-04	5.284688E-02	8.969889E-01	5.278393E+00
1.050976E-03	7.564811E-01	4.419816E+00	1.875575E-01	2.785399E-01	6.464512E-02	1.066987E+00	1.728171E-02	1.752534E+00	1.351839E-01	6.610705E-01	2.412058E+00	5.239964E-02	1.247105E-02	6.311017E+00	3.175019E-01	2.669734E-03	3.976230E-01	5.540442E-03	1.792748E-01	7.353414E-03	2.730000E-01	1.500000E-01	1.360000E-02	7.036940E-02	7.306193E-02	2.273017E-01	1.651686E+01	2.653264E+00
6.922991E-03	2.207850E-01	2.629441E+00	3.898333E-01	1.757040E+00	1.264575E-02	7.189473E-01	4.679007E-02	3.737259E+00	2.285265E-01	2.940089E-01	1.885992E+00	3.051994E-02	1.068098E-02	5.898751E-01	1.536523E+00	3.567033E-03	1.659955E+00	5.225200E+01	4.608501E+00	1.107949E-01	2.730000E-01	1.500000E-01	1.360000E-02	7.762309E-01	2.148999E-02	4.341337E-01	1.058436E-01	2.074591E+00
8.453029E-04	3.890216E-01	2.584350E+00	1.957043E+00	1.690941E+00	1.663781E-02	6.396118E-01	2.119356E+00	3.461634E-01	3.441123E+00	2.499767E-01	3.120300E+00	9.186272E-02	1.063556E-02	1.946348E-01	4.677061E-01	1.554611E-04	6.365991E-02	2.978302E-02	4.986029E+00	1.127147E+00	2.730000E-01	1.500000E-01	1.360000E-02	1.735222E-01	3.425712E-04	6.470361E-02	1.700525E-03	3.432330E+00
1.590191E-03	1.113839E-01	2.284786E+00	4.305006E-01	5.120618E+00	3.057309E-03	3.107749E+00	1.943443E+00	9.769488E-01	2.876909E+01	3.117640E-01	3.231364E+00	2.724077E-02	1.019502E-02	2.328807E-01	3.571213E-01	2.335995E-03	1.535054E-01	5.109300E-01	7.829701E-01	1.181370E+00	2.730000E-01	1.500000E-01	1.360000E-02	7.206978E-02	1.600173E-02	4.666074E-01	1.079021E+00	3.554500E+00
9.637403E-03	7.217587E-01	1.003264E+01	8.372376E-01	1.306677E+00	4.677977E-03	4.669414E-01	4.128544E-02	9.302242E-01	2.204339E+00	9.141385E-01	1.138335E+01	1.028650E-01	1.081048E-02	9.388226E+00	2.383245E+00	4.045333E-04	6.133100E-01	7.169797E-03	3.719115E+00	5.904115E-01	2.730000E-01	1.500000E-01	1.360000E-02	7.658620E-01	4.464331E-03	5.821355E-01	1.960555E-01	1.252169E+01
1.117320E-02	4.967012E-01	1.029021E+01	5.964824E-02	4.229745E-01	5.561022E-02	1.224544E+00	1.311580E-01	1.798466E+01	2.746623E-01	1.963462E-01	6.285188E+00	6.228020E-02	1.681612E-02	1.077930E-01	3.319692E+00	2.796367E-03	8.662548E-02	4.043646E+00	5.946332E-01	1.227542E-02	2.730000E-01	1.500000E-01	1.360000E-02	1.570015E-01	1.874565E-03	1.060122E-01	7.701362E-04	6.913707E+00
1.011035E-04	2.434519E-01	1.864569E+00	4.859100E-01	2.555504E+00	9.691551E-03	1.209319E+00	2.030354E+00	2.872222E-01	2.922479E+00	3.664217E-01	4.841050E+00	1.218563E-01	1.780054E-02	7.239308E-01	1.095719E+00	7.096543E-04	3.785845E-01	7.366439E-03	1.606809E-01	1.195519E-01	2.730000E-01	1.500000E-01	1.360000E-02	3.345159E-02	1.292716E-04	1.026397E-02	2.058075E+01	5.325155E+00
6.705384E-03	2.478886E-01	3.367622E+00	1.501550E-01	7.382860E-02	7.246637E-01	3.170140E+00	5.191670E-02	5.740325E+00	6.111511E-01	2.169335E-01	2.419450E+00	7.609366E-02	9.652244E-03	1.025898E+00	5.718646E-02	1.719191E-04	1.837088E-01	2.082816E-02	9.951837E-01	2.965939E-02	2.730000E-01	1.500000E-01	1.360000E-02	4.778970E-02	2.705026E-03	6.268421E-02	1.727700E+00	2.661395E+00
1.012677E-04	4.116583E-02	2.950500E+00	8.935890E-01	2.313660E+00	2.967744E-03	3.594906E+00	2.986026E-01	5.725476E-01	1.934215E-01	1.819149E-01	1.730421E+00	5.290611E-02	1.650483E-02	3.391897E+00	4.789831E-01	3.158979E-04	5.021388E-01	7.149172E-02	5.156734E-01	1.089680E-02	2.730000E-01	1.500000E-01	1.360000E-02	2.838884E-03	9.219157E-03	3.770056E-02	1.633194E-03	1.903463E+00
1.824893E-02	2.417972E-01	8.882521E+00	5.761767E-02	1.728859E+00	1.492934E+00	3.022749E+00	7.063384E-01	4.380244E+00	6.262619E-01	1.985389E-01	1.261574E+01	6.042366E-02	1.191560E-02	5.018443E+00	1.289903E-01	4.529269E-04	5.346464E-02	3.981874E+00	3.816806E-01	3.195784E-02	2.730000E-01	1.500000E-01	1.360000E-02	3.526501E-02	8.010320E-03	7.954131E-02	3.378686E-04	1.387731E+01
4.354037E-04	6.965541E-01	1.131850E+01	2.850113E+00	4.844423E+00	3.318098E-03	3.605717E-01	4.131083E-02	6.511135E-01	2.431254E-01	2.479255E+00	1.029982E+00	5.907934E-02	1.477865E-02	5.093737E-01	6.615183E-01	5.616433E-04	5.736094E-01	2.561743E-03	1.562656E+00	4.664322E-02	2.730000E-01	1.500000E-01	1.360000E-02	1.446441E-02	7.824688E-04	3.667240E-02	5.917255E+00	1.132980E+00
1.457000E-03	1.302254E-01	6.413009E+00	4.181214E+00	2.742046E+00	4.141398E-02	2.525928E+00	3.685417E-02	9.523757E-01	1.862058E+00	6.662141E-01	9.990291E+00	8.166211E-02	3.523235E-02	4.206145E+00	3.788142E+00	1.336641E-04	4.335808E-01	3.151088E-01	3.425571E+01	9.690075E-02	2.730000E-01	1.500000E-01	1.360000E-02	3.902797E-02	5.930508E-03	5.699039E-02	1.830537E-03	1.098932E+01
6.241853E-04	5.347914E-02	3.923205E+00	1.365424E-01	1.103367E+00	2.013020E-02	2.738535E+00	1.674975E+00	9.686440E-01	2.552950E-01	2.754580E-01	3.292368E+00	3.223540E-02	1.229320E-02	2.526611E+00	7.174284E-02	2.061081E-04	6.375688E-02	3.751508E+00	6.856910E-02	3.307753E-02	2.730000E-01	1.500000E-01	1.360000E-02	1.313370E-02	1.858866E-03	1.194928E-01	6.100137E-01	3.621605E+00
3.242234E-02	4.478367E-01	6.449357E+00	1.054371E+00	4.807461E+00	1.017365E-01	3.758346E+00	4.369167E+00	2.851076E+00	3.205425E+00	9.436321E-01	1.686795E+00	2.797354E-02	7.724080E-03	2.400906E+00	2.985040E+00	1.522316E-02	1.263081E-01	2.155368E+00	1.359385E+01	1.162789E-01	2.730000E-01	1.500000E-01	1.360000E-02	5.213286E-03	6.459404E-03	4.974088E-01	7.497210E-04	1.855475E+00
2.538003E-03	1.068005E-01	9.378855E+00	9.925344E-01	1.578112E-01	1.891372E-02	3.336554E+00	7.237242E-01	1.368860E+00	3.805255E+00	2.600670E-01	2.178703E+00	8.690399E-02	1.377063E-02	6.754337E-02	4.462032E-01	1.338956E-04	3.334255E-01	1.128673E+01	4.900203E+00	1.759664E-01	2.730000E-01	1.500000E-01	1.360000E-02	6.378176E-03	8.754632E-03	3.265799E-02	1.661103E-03	2.396573E+00
5.013464E-02	1.241038E-01	1.009425E+01	4.409433E-02	3.580422E+00	8.610154E-03	4.378462E-01	9.227300E-01	1.474658E+00	9.252478E-02	2.681247E-01	7.829775E+00	9.203077E-02	2.543027E-02	5.661520E-01	1.101138E+00	1.500783E-03	3.507831E-01	1.920889E+01	5.377308E-01	1.353456E-02	2.730000E-01	1.500000E-01	1.360000E-02	1.407908E-01	6.743118E-03	2.852141E-01	2.679652E-01	8.612753E+00
8.266167E-03	1.069389E-01	6.680792E+00	2.521300E+00	3.360042E+00	4.658071E-01	4.653318E+00	1.293455E+00	7.992715E+00	1.707851E-01	1.884982E-01	1.792165E+00	5.982494E-02	1.073490E-02	8.014009E+00	1.578578E+00	2.046724E-04	9.000846E-01	1.196985E-01	3.528229E+01	1.461893E-02	2.730000E-01	1.500000E-01	1.360000E-02	2.758255E-01	7.650240E-04	9.914797E-03	4.186695E-01	1.971382E+00
7.631374E-04	3.351233E-01	7.105007E+00	2.282008E+00	1.000302E+00	4.863823E-03	4.439306E+00	7.991786E-02	4.551621E+00	1.123316E+01	1.703510E+00	2.127032E+00	5.227470E-02	1.692692E-02	1.098168E+01	1.743091E-02	1.065772E-04	1.097403E-01	7.377168E-03	4.259387E+00	4.668825E-01	2.730000E-01	1.500000E-01	1.360000E-02	7.345035E-02	1.831627E-03	2.647083E-02	4.164423E-03	2.339735E+00
3.109256E-03	6.041300E-01	1.096714E+01	1.022234E-01	5.413970E+00	2.086167E-02	2.877939E-01	9.444740E-01	7.653863E+00	1.720279E+01	2.712056E-01	7.116181E+00	5.985874E-02	1.144453E-02	4.541840E-01	7.018901E-01	1.607502E-03	9.364012E-01	1.104027E-01	6.966233E-02	6.498601E-01	2.730000E-01	1.500000E-01	1.360000E-02	9.087869E-01	2.851621E-02	4.091047E-01	7.247389E-01	7.827799E+00
1.005714E-02	6.893306E-02	3.737459E+00	1.427992E+00	3.053669E-01	4.317294E-02	4.396251E+00	5.961283E+00	7.983163E+00	7.090069E+00	3.149099E-01	1.489763E+00	1.000991E-01	1.052552E-02	9.392865E-02	4.130832E+00	1.104089E-03	5.317708E-02	1.771178E-02	7.906642E+00	4.249656E-01	2.730000E-01	1.500000E-01	1.360000E-02	3.269278E-02	1.026120E-04	1.922403E-02	8.265236E-02	1.638739E+00
1.956629E-02	6.254666E-01	6.170525E+00	6.454767E-01	6.436597E-01	4.614166E-02	5.428822E-01	1.085503E-01	2.219005E+00	6.528214E-02	2.257332E-01	1.995871E+00	1.381743E-01	3.641305E-02	5.584890E-01	1.865874E-01	1.059475E-03	1.834322E-01	2.071495E+01	6.495285E+00	1.263756E-02	2.730000E-01	1.500000E-01	1.360000E-02	4.014639E-01	8.278759E-04	3.962396E-02	5.956706E-02	2.195458E+00
6.413117E-02	5.141611E-01	1.030002E+01	7.917912E-01	1.471043E+00	1.359761E+01	2.421994E+00	1.180955E+00	2.989098E+01	4.956038E-02	1.529493E+00	1.496377E+00	6.927767E-02	1.008198E-02	4.130302E+00	3.704599E+00	2.338037E+00	7.900136E-02	1.190554E-04	1.222816E+01	1.888081E-02	2.730000E-01	1.500000E-01	1.360000E-02	7.121600E-03	6.523943E-04	9.153907E-03	1.010934E+00	1.646015E+00
9.756463E-03	5.129320E-01	3.499164E+00	2.365991E+00	4.739219E+00	3.475422E+00	2.872552E+00	1.115273E-01	3.155766E+01	1.491631E-01	1.219991E+00	3.252083E+00	1.367072E-01	2.585417E-02	2.213961E+00	1.237925E+00	1.711984E+00	2.553499E-01	3.730274E-04	1.808489E+01	1.328662E-02	2.730000E-01	1.500000E-01	1.360000E-02	6.289081E-02	4.145665E-02	3.964511E-01	2.509854E-04	3.577291E+00
1.105148E-02	7.232958E-02	4.021848E+00	1.128115E+00	4.559992E-01	1.374879E-02	3.672530E-01	1.540337E+00	4.669184E+00	3.560414E+00	3.174258E-01	4.359843E+00	1.177324E-01	2.847705E-02	9.729565E-02	4.088655E-01	7.132180E-04	9.393647E-01	4.871667E-03	6.749109E+00	1.823230E-01	2.730000E-01	1.500000E-01	1.360000E-02	9.474890E-03	1.165067E-02	5.643479E-02	4.811197E+01	4.795827E+00
3.115501E-04	3.223546E-01	1.952727E+00	1.107970E-01	1.281324E+00	5.322673E-03	2.768683E+00	8.758199E-01	7.414432E-01	1.319963E+00	3.996006E-01	1.015364E+00	1.285310E-01	2.423159E-02	7.027608E-01	4.728084E-01	1.507802E-04	3.375780E-01	1.797224E-01	1.503126E-01	1.177727E-01	2.730000E-01	1.500000E-01	1.360000E-02	6.849179E-02	4.068463E-03	3.516375E-01	3.003437E-04	1.116900E+00
2.001942E-03	1.337797E-01	3.407175E+00	1.037484E+00	8.014922E-01	9.560360E-02	1.122455E+00	8.706700E-02	3.045041E+00	5.961900E+00	2.988014E-01	2.340035E+00	7.054328E-02	2.150653E-02	1.328663E-01	9.341241E-01	2.489427E-04	1.603535E-01	1.289023E+01	1.731785E+00	2.562549E-01	2.730000E-01	1.500000E-01	1.360000E-02	4.630864E-01	8.115373E-03	4.249254E-01	2.267732E+01	2.574039E+00
1.921398E-03	3.076714E-01	1.803338E+00	7.044530E-02	7.137703E-01	2.566462E-03	4.087045E-01	7.387649E-01	6.337679E-01	5.187115E+00	4.885901E-01	1.773744E+00	1.484955E-01	3.773487E-02	1.789105E+00	5.147645E-01	1.191154E-04	2.130524E-01	2.587948E-02	9.562292E-01	1.019780E+00	2.730000E-01	1.500000E-01	1.360000E-02	1.032186E-01	9.666310E-04	3.644213E-02	8.926724E-02	1.951118E+00
3.229215E-02	3.736887E-01	7.243148E+00	1.122826E-01	2.529166E+00	4.045852E+00	9.192350E-01	3.658366E-01	1.622764E+01	4.186362E+00	1.351359E+00	8.579804E+00	4.187911E-02	9.883200E-03	3.409873E-01	2.380564E-01	4.879908E-04	4.629722E-02	1.345046E-01	1.281881E+00	5.608962E-01	2.730000E-01	1.500000E-01	1.360000E-02	9.422954E-03	8.048308E-04	1.395568E-02	1.572235E-02	9.437784E+00
3.633353E-02	4.289653E-01	1.097718E+01	1.906407E+00	3.387881E+00	3.282111E-03	1.439048E+00	1.747425E-02	1.851771E+01	4.887337E-01	6.239425E-01	1.104916E+00	1.325121E-01	3.025858E-02	1.327088E-01	1.748794E-01	1.273749E-03	1.526918E+00	1.352134E-02	2.068580E+01	2.453821E-02	2.730000E-01	1.500000E-01	1.360000E-02	1.008955E-01	1.112922E-02	3.997265E-01	1.694826E-03	1.215408E+00
1.613860E-02	3.110657E-01	4.192625E+00	7.699265E-01	2.304333E-01	1.743791E-02	2.058280E-01	6.089616E-02	3.620581E+00	7.659800E-02	8.905920E-01	6.152042E+00	5.520131E-02	7.688393E-03	2.691254E+00	3.026328E-02	1.337037E-04	5.317997E-02	6.052042E-04	6.751690E+00	1.271095E-02	2.730000E-01	1.500000E-01	1.360000E-02	1.350893E-01	5.621664E-02	5.863906E-01	1.487122E+01	6.767246E+00
3.339526E-03	2.070443E-01	6.749908E+00	3.419079E-01	9.957219E-01	2.818215E-02	1.349430E+00	2.496806E-01	8.018833E+00	3.299695E-01	7.776188E-01	2.185446E+00	1.225733E-01	2.075333E-02	7.286458E+00	3.372474E+00	1.928200E-03	2.870830E-01	1.041733E+00	6.612650E-01	1.190267E-02	2.730000E-01	1.500000E-01	1.360000E-02	1.331465E-02	2.644302E-02	7.787424E-02	2.406461E+00	2.403991E+00
2.662649E-02	2.760423E-01	4.474692E+00	4.108975E-01	9.324905E-02	1.832771E-01	1.100777E+00	2.141902E-02	4.965476E+01	2.822047E-01	5.785799E-01	3.678669E+00	1.205951E-01	2.141197E-02	8.918740E+00	1.268046E+00	1.389601E-04	3.936536E+00	3.054165E-03	6.014362E+00	2.282559E-02	2.730000E-01	1.500000E-01	1.360000E-02	5.292030E-02	3.420157E-03	1.450010E-01	5.927726E-03	4.046536E+00
2.253846E-04	1.436319E-01	9.902999E+00	3.479310E-01	7.027895E-01	6.423546E-02	6.176912E-01	3.723460E+00	2.823323E+00	3.907816E-01	7.239148E-01	1.165076E+00	3.727568E-02	1.325210E-02	8.030315E+00	5.032807E-02	2.577090E-04	2.929876E-01	8.189468E-03	2.833993E-01	1.922860E-02	2.730000E-01	1.500000E-01	1.360000E-02	6.228772E-01	2.915037E-03	1.470274E-01	1.638268E-04	1.281584E+00
1.455677E-02	3.016100E-01	4.660322E+00	6.348264E-01	1.594185E+00	3.323220E-02	1.745500E+00	2.334170E-01	1.107188E+00	1.243407E-01	2.958571E-01	1.294099E+01	6.207680E-02	1.342581E-02	5.724256E+00	2.984865E-01	1.842763E-04	1.316660E-01	2.867070E+01	5.245008E+00	8.370531E-03	2.730000E-01	1.500000E-01	1.360000E-02	5.225073E-02	3.047590E-03	1.776656E-01	3.036957E+01	1.423509E+01
1.743335E-02	4.111260E-01	3.154976E+00	1.679779E-01	3.400153E+00	2.695465E-01	4.019974E+00	4.671534E+00	3.111160E+00	2.404856E-01	4.179450E-01	8.398911E+00	8.776521E-02	2.703360E-02	4.033463E-01	4.542105E-01	8.404205E-04	2.099179E-01	4.859526E-03	2.533814E+00	1.186540E-02	2.730000E-01	1.500000E-01	1.360000E-02	9.037189E-02	9.556509E-03	3.261877E-01	7.426717E-04	9.238802E+00
1.878331E-02	6.088143E-01	8.871192E+00	1.454038E-01	2.630522E+00	4.876943E-02	4.548867E+00	6.082678E-01	2.531480E+00	1.319551E+00	1.070880E+00	7.526141E+00	5.964837E-02	1.381476E-02	8.844324E-02	2.276345E-01	4.899376E-04	1.991915E-01	3.000305E-04	6.518105E-01	3.013223E-01	2.730000E-01	1.500000E-01	1.360000E-02	7.087974E-03	1.121505E-02	9.327764E-02	2.748808E-03	8.278755E+00
7.900109E-04	7.908173E-01	5.927544E+00	1.981948E+00	4.696564E-01	1.221416E-02	5.715631E-01	3.980320E-02	1.393152E+00	3.329932E-01	6.362025E-01	1.197789E+00	3.888793E-02	1.183581E-02	2.832292E-01	1.905354E-02	5.066079E-04	7.327116E-02	1.718868E-03	7.263761E-01	2.587169E-02	2.730000E-01	1.500000E-01	1.360000E-02	3.359444E-03	9.738648E-02	4.519696E-01	8.019350E-03	1.317568E+00
1.672638E-02	4.763824E-02	8.479661E+00	1.433181E-01	1.197903E+00	4.757063E-01	1.954001E+00	2.491422E-01	5.134269E+00	9.352686E+00	2.160076E-01	2.810722E+00	1.133998E-01	1.638975E-02	2.377369E+00	2.582192E-01	1.156685E-04	8.456138E-02	2.834122E-01	7.487449E-01	4.227635E-01	2.730000E-01	1.500000E-01	1.360000E-02	3.654940E-01	1.186874E-01	4.542689E-01	1.298592E-02	3.091794E+00
3.997253E-03	6.344784E-02	2.630768E+00	2.305749E+00	6.639983E-02	5.320607E-02	4.061848E+00	2.200658E+00	2.040150E+01	2.570192E+00	1.902640E-01	2.144937E+00	3.796228E-02	1.575498E-02	4.372456E+00	1.175264E+00	1.364191E-04	6.732875E+00	4.866068E-01	1.008242E+01	1.072386E-01	2.730000E-01	1.500000E-01	1.360000E-02	2.881667E-02	1.044028E-01	4.434234E-01	2.390196E+00	2.359431E+00
9.190305E-04	8.981078E-02	4.859963E+00	2.376546E+00	2.902726E-02	1.045550E-01	2.189852E+00	2.587203E-01	5.853790E+00	7.506797E+00	3.469639E-01	1.114642E+00	1.153099E-01	7.888279E-03	4.957003E-01	5.189284E-01	2.477895E-04	2.596062E-01	1.212354E-04	4.530880E+00	4.289805E-01	2.730000E-01	1.500000E-01	1.360000E-02	4.823118E-01	6.377742E-03	5.353369E-01	3.878446E-02	1.226106E+00
7.982253E-04	1.193690E-01	1.199990E+00	1.127972E-01	8.404573E-01	6.483437E-02	3.391029E-01	3.120289E+00	4.629881E+00	7.096111E+00	2.679411E-01	1.844829E+00	7.943465E-02	1.070163E-02	6.054222E-01	1.041093E+00	2.545565E-04	4.936224E-02	1.201838E-03	4.681218E-01	4.841831E-01	2.730000E-01	1.500000E-01	1.360000E-02	4.968449E-03	5.182117E-04	7.378907E-03	2.989213E+01	2.029312E+00
5.782492E-03	3.137800E-01	9.772229E+00	1.023284E-01	6.717482E-02	4.088487E+00	4.323927E+00	1.023759E-01	6.471472E+00	4.833860E+00	2.104279E-01	4.390502E+00	1.242068E-01	2.397938E-02	1.879097E-01	6.000530E-01	2.375799E-04	1.003153E-01	2.382602E-02	6.088729E-01	4.022818E-01	2.730000E-01	1.500000E-01	1.360000E-02	5.850355E-02	1.512573E-03	1.123603E-01	4.011472E+01	4.829552E+00
5.904433E-04	3.357086E-01	2.962735E+00	2.047871E+00	3.746404E-01	1.480423E-02	4.244321E+00	2.080683E-01	3.217099E-01	7.651464E-02	1.255090E+00	1.557146E+00	4.195710E-02	1.472331E-02	2.148857E+00	9.868936E-01	3.829356E-04	5.886529E-01	2.921511E-03	1.239562E+01	2.541929E-02	2.730000E-01	1.500000E-01	1.360000E-02	3.884182E-02	2.283756E-03	8.111635E-03	4.491668E-03	1.712861E+00
